record_id,gem_category,ministry,state,estimated_value_lakh,num_bidders,bid_cv_pct,min_bid_time_gap_minutes,min_company_age_months,avg_company_age_months,num_shell_companies,has_shared_director,winning_bid_pct_of_estimate,deadline_days,is_split_tender,spec_bias_score,gem_verified_bidders,is_fraud,fraud_type,data_source
GEM-CAL-00590,Printing Services,Ministry of Education,Madhya Pradesh,6.86,8,8.44,33865.3,115,115,0,0,83.59,26,0,7.87,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00591,Furniture,Ministry of Health & Family Welfare,Others,13.79,6,24.01,29692.2,97,104,0,0,89.7,41,0,15.15,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00592,Security Services,Ministry of Railways,Bihar,2.88,5,7.07,23778.0,31,47,0,0,90.18,44,0,8.22,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00593,Civil/Construction,Ministry of Health & Family Welfare,Bihar,722.17,5,8.58,16761.6,24,44,0,0,94.48,71,0,0.65,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00594,Printing Services,Ministry of Housing & Urban Affairs,Gujarat,4.22,7,9.77,26105.0,104,121,0,0,82.79,33,0,22.48,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00595,Furniture,Ministry of Road Transport & Highways,Maharashtra,12.41,4,24.45,14173.9,64,85,0,0,91.16,79,0,7.38,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00596,Printing Services,Ministry of Education,Tamil Nadu,4.57,7,18.63,9007.9,82,109,0,0,95.36,84,0,13.56,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00597,Product/Stationery,Ministry of Road Transport & Highways,Gujarat,1.56,7,15.57,40488.3,98,104,0,0,87.3,57,0,11.95,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00598,Printing Services,Ministry of Agriculture,Madhya Pradesh,3.97,6,14.62,37215.5,103,134,0,0,85.58,56,0,23.07,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00599,Security Services,Ministry of Defence,Others,74.31,4,6.83,37365.3,47,49,0,0,83.48,87,0,24.48,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00600,IT Hardware,Ministry of Health & Family Welfare,Others,45.27,6,16.21,3771.2,95,125,0,0,86.63,61,0,6.51,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00601,Medical Equipment,Ministry of Finance,Karnataka,104.33,5,0.93,49.8,29,31,0,1,96.29,37,0,11.02,4,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00602,Medical Equipment,Ministry of Education,Rajasthan,178.22,5,18.6,3721.6,55,59,0,0,92.64,7,0,0.17,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00603,Printing Services,Ministry of Defence,Madhya Pradesh,1.85,6,24.31,43090.7,31,33,0,0,89.07,15,0,24.74,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00604,IT Hardware,Ministry of Electronics & IT,Others,42.32,8,8.1,37955.4,81,114,0,0,96.07,45,0,17.97,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00605,Furniture,Ministry of Defence,Others,9.03,7,14.48,433.1,59,70,0,0,99.84,45,0,3.97,6,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00606,Furniture,Ministry of Electronics & IT,Bihar,7.58,5,20.54,15131.3,75,94,0,0,83.46,41,0,17.03,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00607,Product/Stationery,Ministry of Housing & Urban Affairs,Rajasthan,5.95,4,10.26,398.0,2,27,1,1,97.31,37,0,14.63,3,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00608,IT Services,Ministry of Agriculture,Maharashtra,199.87,3,9.71,170.3,5,19,0,1,96.56,60,0,14.25,2,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00609,Product/Stationery,Ministry of Defence,Delhi,1.58,9,11.25,36187.4,47,70,0,0,90.15,38,0,7.2,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00610,IT Hardware,Ministry of Electronics & IT,Uttar Pradesh,80.22,4,14.05,29588.2,99,131,0,0,94.5,44,0,22.56,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00611,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,2.65,9,23.98,37627.5,72,104,0,0,82.22,37,0,5.14,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00612,Product/Stationery,Ministry of Health & Family Welfare,Delhi,3.06,2,5.13,275.1,5,32,0,1,98.18,36,0,11.46,1,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00613,Medical Equipment,Ministry of Education,Bihar,93.82,5,5.27,16415.1,65,100,0,0,95.05,69,0,0.08,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00614,Medical Equipment,Ministry of Finance,Bihar,222.82,1,5.84,2040.5,104,130,0,0,97.52,87,0,73.51,0,1,spec_bias,GEM_CALIBRATED_2024
GEM-CAL-00615,Laboratory Equipment,Ministry of Defence,Maharashtra,55.02,5,9.97,36021.8,28,37,0,0,83.19,61,0,2.68,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00616,Laboratory Equipment,Ministry of Agriculture,Tamil Nadu,119.29,3,0.53,18.5,24,27,0,1,98.0,20,0,20.78,2,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00617,Product/Stationery,Ministry of Education,Gujarat,5.95,8,23.12,38319.6,54,82,0,0,82.43,31,0,1.59,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00618,Civil/Construction,Ministry of Road Transport & Highways,Uttar Pradesh,3327.53,6,1.68,14.9,47,68,0,0,95.34,56,0,13.66,5,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00619,IT Hardware,Ministry of Finance,Uttar Pradesh,12.0,5,7.15,1772.1,76,95,0,0,89.44,66,0,6.27,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00620,IT Hardware,Ministry of Railways,Others,65.27,4,23.09,17832.9,99,123,0,0,96.12,8,0,16.38,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00621,Product/Stationery,Ministry of Defence,Delhi,2.81,9,17.19,39973.0,115,144,0,0,90.66,38,0,2.43,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00622,Product/Stationery,Ministry of Finance,Karnataka,7.67,8,20.56,22951.3,26,38,0,0,86.5,90,0,11.79,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00623,Product/Stationery,Ministry of Defence,Others,1.85,11,19.32,9233.4,98,133,0,0,95.0,32,0,6.5,11,0,none,GEM_CALIBRATED_2024
GEM-CAL-00624,Furniture,Ministry of Electronics & IT,West Bengal,13.06,4,14.86,12459.5,97,124,0,0,95.64,21,0,20.6,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00625,Electrical Equipment,Ministry of Road Transport & Highways,Bihar,22.83,3,15.61,18191.7,67,82,0,0,95.69,58,0,0.81,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00626,Furniture,Ministry of Education,Tamil Nadu,18.66,2,10.14,16792.4,56,89,0,0,90.47,21,0,1.92,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00627,Printing Services,Ministry of Road Transport & Highways,Madhya Pradesh,4.21,6,11.67,4944.5,61,71,0,0,95.48,63,0,15.87,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00628,Product/Stationery,Ministry of Health & Family Welfare,Tamil Nadu,3.03,9,13.93,39388.2,64,93,0,0,90.49,36,0,14.46,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00629,Laboratory Equipment,Ministry of Power,West Bengal,38.2,4,5.52,5701.1,52,80,0,0,87.63,79,0,18.81,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00630,Furniture,Ministry of Defence,Others,10.47,2,6.12,11880.1,21,26,0,0,85.4,72,0,14.24,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00631,IT Hardware,Ministry of Defence,Uttar Pradesh,13.0,7,10.16,33955.9,94,130,0,0,86.66,75,0,7.14,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00632,IT Hardware,Ministry of Defence,Maharashtra,23.84,7,18.49,5917.9,17,36,0,0,92.38,10,0,11.17,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00633,Security Services,Ministry of Finance,Rajasthan,26.42,6,15.07,17079.9,64,70,0,0,89.47,88,0,13.36,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00634,Product/Stationery,Ministry of Education,Others,2.71,10,12.87,16820.1,82,113,0,0,82.69,55,0,17.26,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00635,Civil/Construction,Ministry of Electronics & IT,Karnataka,881.05,3,19.16,21881.1,46,64,0,0,83.09,26,0,15.49,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00636,Medical Equipment,Ministry of Defence,Maharashtra,617.0,4,0.93,14.1,47,50,0,1,97.09,73,0,2.94,3,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00637,Laboratory Equipment,Ministry of Finance,Gujarat,85.91,4,16.71,9877.0,21,46,0,0,91.42,77,0,4.87,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00638,IT Services,Ministry of Health & Family Welfare,West Bengal,196.14,5,6.4,43161.5,115,141,0,0,85.72,73,0,22.96,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00639,IT Hardware,Ministry of Road Transport & Highways,Others,26.36,5,8.68,24325.4,117,142,0,0,96.88,78,0,11.71,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00640,Security Services,Ministry of Defence,Delhi,47.96,6,12.79,33076.7,16,51,0,0,86.37,25,0,12.42,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00641,Civil/Construction,Ministry of Defence,Bihar,705.29,7,11.39,38515.2,32,64,0,0,84.33,37,0,12.14,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00642,Product/Stationery,Ministry of Railways,Uttar Pradesh,3.57,8,14.35,36120.1,52,57,0,0,88.96,66,0,12.4,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00643,Product/Stationery,Ministry of Road Transport & Highways,Maharashtra,4.11,8,13.0,16607.7,17,36,0,0,90.16,34,0,17.66,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00644,Civil/Construction,Ministry of Power,Rajasthan,334.37,3,18.28,34825.2,19,37,0,0,93.84,45,0,13.31,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00645,Electrical Equipment,Ministry of Defence,Uttar Pradesh,188.8,2,4.79,511.0,4,16,0,1,94.64,62,0,0.43,1,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00646,Product/Stationery,Ministry of Agriculture,Bihar,1.44,9,19.86,38971.9,114,125,0,0,92.39,42,0,17.54,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00647,Product/Stationery,Ministry of Health & Family Welfare,West Bengal,1.42,6,12.47,1007.9,25,52,0,0,99.76,75,0,10.74,5,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00648,Medical Equipment,Ministry of Agriculture,Tamil Nadu,158.87,3,9.15,38420.0,82,95,0,0,89.02,25,0,17.24,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00649,Laboratory Equipment,Ministry of Health & Family Welfare,Others,73.39,1,5.12,24946.0,32,66,0,0,86.11,72,0,16.02,1,0,none,GEM_CALIBRATED_2024
GEM-CAL-00650,Electrical Equipment,Ministry of Power,Uttar Pradesh,183.78,8,15.41,7759.6,57,88,0,0,86.71,59,0,16.96,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00651,Medical Equipment,Ministry of Health & Family Welfare,West Bengal,67.29,4,6.29,1072.0,26,48,0,0,98.82,59,0,11.73,3,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00652,Civil/Construction,Ministry of Electronics & IT,Delhi,902.16,6,9.24,28840.9,70,85,0,0,90.79,41,0,0.23,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00653,Furniture,Ministry of Power,Delhi,5.36,5,9.85,26803.1,54,71,0,0,92.82,40,0,2.69,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00654,IT Hardware,Ministry of Housing & Urban Affairs,Gujarat,175.88,6,20.69,31837.4,117,152,0,0,89.63,57,0,23.83,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00655,Furniture,Ministry of Electronics & IT,Uttar Pradesh,9.06,2,24.64,562.2,118,118,0,0,94.26,85,1,2.52,1,1,split,GEM_CALIBRATED_2024
GEM-CAL-00656,IT Services,Ministry of Agriculture,Gujarat,3158.26,5,9.71,17265.3,101,120,0,0,84.19,38,0,6.85,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00657,Civil/Construction,Ministry of Finance,Uttar Pradesh,443.69,5,16.22,5145.7,115,129,0,0,93.16,50,0,2.8,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00658,Product/Stationery,Ministry of Defence,Uttar Pradesh,3.47,9,24.89,42797.7,33,37,0,0,89.36,34,0,6.03,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00659,IT Hardware,Ministry of Health & Family Welfare,Delhi,239.73,5,15.78,40874.1,113,122,0,0,82.47,80,0,16.04,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00660,Printing Services,Ministry of Electronics & IT,Tamil Nadu,4.9,10,20.2,10086.9,28,52,0,0,91.83,23,0,22.88,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00661,Product/Stationery,Ministry of Defence,Bihar,1.47,8,7.38,4153.5,68,99,0,0,89.73,80,0,14.77,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00662,IT Services,Ministry of Road Transport & Highways,Uttar Pradesh,1058.9,5,21.88,38878.8,62,88,0,0,93.83,34,0,17.09,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00663,Electrical Equipment,Ministry of Defence,Gujarat,56.97,3,7.07,33050.3,99,133,0,0,89.55,81,0,20.64,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00664,Furniture,Ministry of Health & Family Welfare,Uttar Pradesh,10.53,5,16.8,205.9,61,71,0,0,98.04,17,0,0.49,4,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00665,Civil/Construction,Ministry of Housing & Urban Affairs,West Bengal,286.05,10,10.43,8768.6,29,32,0,0,93.14,71,0,19.05,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00666,Product/Stationery,Ministry of Housing & Urban Affairs,Delhi,0.95,7,5.34,27442.7,85,113,0,0,93.35,54,0,13.46,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00667,Product/Stationery,Ministry of Electronics & IT,Delhi,6.12,9,23.07,28802.9,116,150,0,0,91.61,47,0,12.61,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00668,Electrical Equipment,Ministry of Agriculture,Maharashtra,89.62,5,12.71,4.3,56,73,0,0,89.86,63,0,4.1,4,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00669,Printing Services,Ministry of Defence,Maharashtra,2.03,5,9.99,20300.9,83,98,0,0,84.66,88,0,5.85,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00670,IT Hardware,Ministry of Defence,Others,8.29,5,22.6,8981.5,96,129,0,0,82.64,67,0,23.62,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00671,IT Hardware,Ministry of Electronics & IT,West Bengal,20.58,4,23.07,38358.5,120,132,0,0,92.36,77,0,4.63,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00672,Security Services,Ministry of Defence,Madhya Pradesh,21.56,8,11.89,3759.3,41,50,0,0,93.62,12,0,23.22,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00673,Furniture,Ministry of Housing & Urban Affairs,Others,6.25,5,15.09,7587.2,82,98,0,0,91.21,66,0,16.84,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00674,Product/Stationery,Ministry of Housing & Urban Affairs,Bihar,2.35,4,16.73,11448.9,63,68,0,0,93.64,32,0,7.69,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00675,IT Services,Ministry of Defence,Delhi,200.5,4,18.52,39959.0,71,86,0,0,96.16,43,0,9.8,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00676,Medical Equipment,Ministry of Agriculture,Uttar Pradesh,60.7,4,1.02,28.0,28,30,0,1,97.77,35,0,19.93,3,1,bid_rigging,GEM_CALIBRATED_2024
GEM-CAL-00677,Product/Stationery,Ministry of Road Transport & Highways,Bihar,5.25,9,23.85,40406.7,89,89,0,0,92.26,51,0,23.59,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00678,Product/Stationery,Ministry of Defence,Delhi,0.65,7,14.33,31680.7,90,119,0,0,90.47,66,0,6.64,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00679,Product/Stationery,Ministry of Power,Rajasthan,8.22,6,13.86,30291.6,35,68,0,0,84.19,68,0,11.77,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00680,Security Services,Ministry of Electronics & IT,Uttar Pradesh,27.25,6,8.72,6731.7,66,86,0,0,96.16,74,0,20.65,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00681,Furniture,Ministry of Education,Uttar Pradesh,6.45,4,7.63,37959.0,82,109,0,0,94.47,45,0,10.06,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00682,IT Hardware,Ministry of Road Transport & Highways,Tamil Nadu,17.12,5,5.94,16079.3,115,149,0,0,83.1,60,0,3.82,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00683,IT Hardware,Ministry of Agriculture,Others,93.97,7,18.87,15783.0,117,147,0,0,95.16,57,0,15.23,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00684,Furniture,Ministry of Defence,Bihar,11.35,4,15.46,13475.3,79,92,0,0,88.28,50,0,12.98,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00685,Product/Stationery,Ministry of Road Transport & Highways,Gujarat,1.06,7,9.9,42912.8,111,131,0,0,85.6,23,0,5.04,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00686,Medical Equipment,Ministry of Road Transport & Highways,Bihar,313.35,3,13.58,1348.6,52,77,0,0,99.11,9,0,19.08,2,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00687,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,2.22,6,7.82,2130.0,76,96,0,0,95.51,89,0,23.1,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00688,Laboratory Equipment,Ministry of Housing & Urban Affairs,Others,60.73,5,18.98,28496.2,93,118,0,0,94.48,20,0,15.83,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00689,Civil/Construction,Ministry of Education,Karnataka,684.72,7,20.82,33636.8,36,67,0,0,90.72,22,0,3.94,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00690,Product/Stationery,Ministry of Health & Family Welfare,Karnataka,4.23,8,13.76,35124.8,70,89,0,0,88.02,14,0,0.57,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00691,Product/Stationery,Ministry of Agriculture,Uttar Pradesh,1.44,7,11.83,2.8,12,28,0,0,88.06,9,0,6.21,6,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00692,IT Hardware,Ministry of Defence,Uttar Pradesh,53.8,6,7.31,20329.6,50,79,0,0,82.16,84,0,7.05,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00693,Product/Stationery,Ministry of Health & Family Welfare,Uttar Pradesh,2.39,8,20.89,4798.1,64,93,0,0,84.0,68,0,10.84,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00694,Laboratory Equipment,Ministry of Road Transport & Highways,Delhi,24.9,3,12.21,918.4,98,119,0,0,91.48,28,1,1.32,2,1,split,GEM_CALIBRATED_2024
GEM-CAL-00695,Civil/Construction,Ministry of Housing & Urban Affairs,Delhi,448.0,6,17.05,24840.5,71,90,0,0,87.94,64,0,23.88,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00696,Product/Stationery,Ministry of Road Transport & Highways,Delhi,2.31,8,7.75,17447.2,89,92,0,0,96.92,87,0,18.13,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00697,Product/Stationery,Ministry of Defence,Bihar,1.91,9,10.16,42705.4,37,52,0,0,86.6,46,0,8.42,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00698,IT Services,Ministry of Road Transport & Highways,Maharashtra,24.73,3,8.99,18448.4,92,114,0,0,91.57,50,0,9.36,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00699,Furniture,Ministry of Electronics & IT,Rajasthan,5.34,2,10.83,38317.1,99,109,0,0,94.23,86,0,24.09,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00700,Printing Services,Ministry of Road Transport & Highways,Tamil Nadu,3.08,7,20.34,19477.1,31,39,0,0,95.8,15,0,10.32,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00701,Medical Equipment,Ministry of Agriculture,Uttar Pradesh,643.0,4,8.32,3.0,32,33,0,0,95.4,20,0,1.29,3,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00702,Product/Stationery,Ministry of Education,Karnataka,1.06,7,15.09,15358.7,50,65,0,0,96.72,70,0,20.74,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00703,Security Services,Ministry of Education,Others,4.57,6,7.14,1.4,19,47,0,0,88.78,51,0,17.89,5,1,timing,GEM_CALIBRATED_2024
GEM-CAL-00704,Medical Equipment,Ministry of Defence,Tamil Nadu,36.02,6,10.65,9164.7,46,61,0,0,85.61,73,0,12.14,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00705,IT Hardware,Ministry of Power,Madhya Pradesh,33.85,6,11.14,29340.1,51,70,0,0,96.43,19,0,5.48,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00706,Product/Stationery,Ministry of Health & Family Welfare,Rajasthan,2.15,6,22.03,4460.5,45,65,0,0,86.21,67,0,19.02,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00707,Furniture,Ministry of Health & Family Welfare,Bihar,7.0,4,13.52,1211.7,120,123,0,0,92.01,15,0,0.37,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00708,Electrical Equipment,Ministry of Education,Gujarat,33.93,4,22.78,39084.9,36,47,0,0,93.56,46,0,3.37,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00709,Electrical Equipment,Ministry of Electronics & IT,Karnataka,45.27,5,15.9,30626.0,91,104,0,0,92.88,53,0,2.37,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00710,Electrical Equipment,Ministry of Education,Madhya Pradesh,15.15,6,16.33,18140.1,45,61,0,0,94.55,62,0,14.55,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00711,Medical Equipment,Ministry of Road Transport & Highways,Madhya Pradesh,65.33,2,18.81,30918.7,102,102,0,0,90.08,86,0,0.81,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00712,Furniture,Ministry of Road Transport & Highways,Madhya Pradesh,6.56,9,18.24,13863.1,82,114,0,0,87.17,69,0,7.39,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00713,IT Hardware,Ministry of Defence,Gujarat,99.06,4,12.72,13332.8,102,135,0,0,85.49,51,0,5.81,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00714,Medical Equipment,Ministry of Railways,Karnataka,37.75,5,17.06,3875.8,66,78,0,0,90.74,47,0,0.89,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00715,Printing Services,Ministry of Defence,Maharashtra,2.9,10,12.38,41640.5,103,128,0,0,90.97,84,0,8.07,10,0,none,GEM_CALIBRATED_2024
GEM-CAL-00716,Furniture,Ministry of Road Transport & Highways,Maharashtra,8.86,4,21.58,9233.9,69,71,0,0,89.88,27,0,16.65,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00717,Printing Services,Ministry of Road Transport & Highways,Others,1.42,9,8.33,34537.2,89,120,0,0,96.86,9,0,24.48,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00718,Civil/Construction,Ministry of Health & Family Welfare,Maharashtra,869.63,4,5.52,13306.2,119,152,0,0,88.73,68,0,3.05,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00719,Furniture,Ministry of Housing & Urban Affairs,Rajasthan,18.7,4,18.49,548.3,13,19,0,0,82.34,67,0,10.31,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00720,Security Services,Ministry of Health & Family Welfare,West Bengal,17.57,6,10.92,18312.8,72,105,0,0,83.06,30,0,10.14,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00721,Medical Equipment,Ministry of Railways,Gujarat,109.66,5,23.78,4166.8,42,74,0,0,82.24,42,0,0.48,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00722,Security Services,Ministry of Electronics & IT,Karnataka,10.65,4,19.9,37574.6,29,30,0,0,96.53,71,0,18.18,4,0,none,GEM_CALIBRATED_2024
GEM-CAL-00723,Medical Equipment,Ministry of Education,Maharashtra,57.2,2,11.56,7245.3,119,134,0,0,94.43,74,0,3.85,2,0,none,GEM_CALIBRATED_2024
GEM-CAL-00724,Furniture,Ministry of Electronics & IT,Karnataka,18.91,3,17.91,29698.8,102,114,0,0,92.68,51,0,22.98,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00725,Furniture,Ministry of Railways,Maharashtra,10.6,6,7.35,30958.5,32,37,0,0,85.26,72,0,13.31,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00726,Security Services,Ministry of Defence,West Bengal,10.9,4,13.87,1094.3,39,49,0,0,99.51,11,0,13.6,3,1,front_running,GEM_CALIBRATED_2024
GEM-CAL-00727,Civil/Construction,Ministry of Health & Family Welfare,Bihar,24.9,1,19.46,1469.8,103,123,0,0,95.76,22,1,3.32,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00728,IT Hardware,Ministry of Road Transport & Highways,Tamil Nadu,34.45,3,9.67,226.1,5,12,0,1,95.77,44,0,20.92,2,1,shell_company,GEM_CALIBRATED_2024
GEM-CAL-00729,Furniture,Ministry of Defence,West Bengal,10.74,9,21.15,21976.1,80,116,0,0,91.87,58,0,2.28,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00730,Medical Equipment,Ministry of Electronics & IT,Maharashtra,319.57,5,8.42,2126.9,12,25,0,0,82.79,52,0,0.69,5,0,none,GEM_CALIBRATED_2024
GEM-CAL-00731,IT Hardware,Ministry of Agriculture,Maharashtra,40.56,6,22.71,20747.1,29,59,0,0,94.6,38,0,3.88,6,0,none,GEM_CALIBRATED_2024
GEM-CAL-00732,IT Hardware,Ministry of Road Transport & Highways,West Bengal,36.34,8,7.42,39206.4,27,52,0,0,88.81,16,0,12.7,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00733,Laboratory Equipment,Ministry of Health & Family Welfare,Gujarat,8.36,3,8.38,22163.5,40,55,0,0,88.17,14,0,6.57,3,0,none,GEM_CALIBRATED_2024
GEM-CAL-00734,Product/Stationery,Ministry of Agriculture,Delhi,1.84,8,13.9,27414.7,72,103,0,0,86.97,24,0,23.52,8,0,none,GEM_CALIBRATED_2024
GEM-CAL-00735,Furniture,Ministry of Defence,Uttar Pradesh,23.98,9,23.84,31894.7,75,81,0,0,84.91,26,0,12.78,9,0,none,GEM_CALIBRATED_2024
GEM-CAL-00736,IT Hardware,Ministry of Health & Family Welfare,Uttar Pradesh,24.9,1,14.62,501.1,27,33,0,0,90.46,74,1,17.57,0,1,split,GEM_CALIBRATED_2024
GEM-CAL-00737,Furniture,Ministry of Agriculture,West Bengal,4.76,7,16.29,37227.4,16,41,0,0,93.09,82,0,24.49,7,0,none,GEM_CALIBRATED_2024
GEM-CAL-00738,Printing Services,Ministry of Power,Delhi,6.26,8,13.49,21230.1,54,87,0,0,82.49,19,0,9.94,8,0,none,GEM_CALIBRATED_2024
